Name,HeadCount,percentageOfFacesDetected
14284.jpg,5,125.0
14285.jpg,4,133.33333333333331
14287.jpg,3,100.0
14288.jpg,2,66.66666666666666
14289.jpg,2,33.33333333333333
14290.jpg,4,100.0
14291.jpg,0,0.0
14292.jpg,1,16.666666666666664
14293.jpg,3,60.0
14294.jpg,2,100.0
14295.jpg,1,33.33333333333333
14297.jpg,2,66.66666666666666
14299.jpg,3,100.0
14300.jpg,2,50.0
14301.jpg,1,50.0
14303.jpg,2,50.0
14304.jpg,4,100.0
14305.jpg,1,25.0
14306.jpg,4,100.0
14308.jpg,5,125.0
14309.jpg,5,100.0
14311.jpg,5,100.0
14312.jpg,3,60.0
14313.jpg,3,100.0
14314.jpg,3,100.0
14316.jpg,5,83.33333333333334
14317.jpg,3,50.0
14319.jpg,2,66.66666666666666
14320.jpg,1,33.33333333333333
14321.jpg,0,0.0
14323.jpg,4,80.0
14324.jpg,1,50.0
14325.jpg,2,50.0
14327.jpg,7,140.0
14328.jpg,1,20.0
14329.jpg,5,100.0
14331.jpg,1,33.33333333333333
14332.jpg,11,91.66666666666666
14334.jpg,5,166.66666666666669
14336.jpg,2,40.0
14337.jpg,4,100.0
14339.jpg,9,90.0
14341.jpg,2,33.33333333333333
14344.jpg,2,40.0
14346.jpg,2,66.66666666666666
14347.jpg,1,33.33333333333333
14350.jpg,1,14.285714285714285
14351.jpg,5,83.33333333333334
14352.jpg,5,83.33333333333334
14353.jpg,2,28.57142857142857
14354.jpg,4,57.14285714285714
14356.jpg,1,16.666666666666664
14358.jpg,11,137.5
14359.jpg,5,83.33333333333334
14360.jpg,5,62.5
14361.jpg,2,40.0
14362.jpg,6,120.0
14363.jpg,6,120.0
14364.jpg,2,40.0
14365.jpg,8,133.33333333333331
14366.jpg,0,0.0
14367.jpg,4,133.33333333333331
14368.jpg,3,75.0
14371.jpg,5,100.0
14372.jpg,2,66.66666666666666
14375.jpg,6,66.66666666666666
14376.jpg,1,11.11111111111111
14378.jpg,2,22.22222222222222
14379.jpg,0,0.0
14383.jpg,3,75.0
14384.jpg,4,66.66666666666666
14385.jpg,3,100.0
14387.jpg,3,75.0
14388.jpg,2,40.0
14389.jpg,0,0.0
14390.jpg,0,0.0
14391.jpg,2,40.0
14392.jpg,4,133.33333333333331
14394.jpg,2,50.0
14395.jpg,1,33.33333333333333
14397.jpg,1,33.33333333333333
14398.jpg,6,200.0
14400.jpg,2,66.66666666666666
14402.jpg,3,60.0
14403.jpg,2,50.0
14404.jpg,4,80.0
14406.jpg,5,83.33333333333334
14407.jpg,2,40.0
14408.jpg,3,75.0
14409.jpg,5,83.33333333333334
14412.jpg,4,100.0
14413.jpg,2,50.0
14414.jpg,4,66.66666666666666
14416.jpg,3,50.0
14417.jpg,1,33.33333333333333
14418.jpg,2,33.33333333333333
14419.jpg,2,66.66666666666666
14421.jpg,6,120.0
14422.jpg,3,100.0
14423.jpg,4,66.66666666666666
14424.jpg,3,30.0
14428.jpg,5,125.0
14429.jpg,3,75.0
14430.jpg,4,100.0
14431.jpg,4,100.0
14432.jpg,5,83.33333333333334
14433.jpg,1,20.0
14436.jpg,4,80.0
14437.jpg,4,57.14285714285714
14438.jpg,6,85.71428571428571
14442.jpg,4,66.66666666666666
14443.jpg,2,33.33333333333333
14444.jpg,4,66.66666666666666
14445.jpg,5,125.0
14446.jpg,2,50.0
14447.jpg,2,50.0
14448.jpg,7,140.0
14449.jpg,1,20.0
14450.jpg,2,40.0
14451.jpg,4,80.0
14452.jpg,4,66.66666666666666
14453.jpg,6,100.0
14454.jpg,4,80.0
14455.jpg,2,33.33333333333333
14456.jpg,4,66.66666666666666
14457.jpg,0,0.0
14458.jpg,7,87.5
14459.jpg,5,62.5
14461.jpg,4,133.33333333333331
14462.jpg,3,42.857142857142854
14463.jpg,4,80.0
14465.jpg,3,75.0
14466.jpg,3,75.0
14469.jpg,1,25.0
14470.jpg,4,100.0
14471.jpg,4,100.0
14472.jpg,2,50.0
14476.jpg,5,83.33333333333334
14477.jpg,2,66.66666666666666
14478.jpg,0,0.0
14479.jpg,4,66.66666666666666
14480.jpg,7,140.0
14481.jpg,3,60.0
14483.jpg,4,33.33333333333333
14484.jpg,3,60.0
14485.jpg,1,20.0
14486.jpg,2,66.66666666666666
14490.jpg,1,33.33333333333333
14491.jpg,0,0.0
14492.jpg,2,66.66666666666666
14495.jpg,4,100.0
14496.jpg,3,100.0
14499.jpg,2,40.0
14500.jpg,3,60.0
14501.jpg,3,75.0
14503.jpg,6,120.0
14505.jpg,6,120.0
14507.jpg,5,100.0
14509.jpg,2,66.66666666666666
14511.jpg,2,66.66666666666666
14512.jpg,2,40.0
14513.jpg,4,80.0
14514.jpg,4,100.0
14515.jpg,3,75.0
14516.jpg,4,66.66666666666666
14517.jpg,5,71.42857142857143
14519.jpg,2,50.0
14520.jpg,3,75.0
14521.jpg,0,0.0
14522.jpg,2,66.66666666666666
14523.jpg,3,100.0
14524.jpg,4,44.44444444444444
14525.jpg,4,100.0
14526.jpg,1,20.0
14527.jpg,4,80.0
14528.jpg,1,20.0
14529.jpg,4,100.0
14530.jpg,2,50.0
14532.jpg,4,80.0
14533.jpg,1,25.0
14534.jpg,0,0.0
14535.jpg,2,25.0
14536.jpg,3,42.857142857142854
14537.jpg,6,100.0
14538.jpg,1,50.0
14539.jpg,1,20.0
14540.jpg,5,71.42857142857143
14541.jpg,3,75.0
14542.jpg,2,50.0
14545.jpg,0,0.0
14546.jpg,8,88.88888888888889
14547.jpg,3,100.0
14548.jpg,2,50.0
14549.jpg,3,37.5
14550.jpg,1,20.0
14551.jpg,5,166.66666666666669
14552.jpg,0,0.0
14553.jpg,6,150.0
14554.jpg,4,100.0
14555.jpg,2,66.66666666666666
14556.jpg,1,25.0
14557.jpg,1,25.0
14560.jpg,4,80.0
14561.jpg,3,150.0
14562.jpg,1,33.33333333333333
14564.jpg,1,33.33333333333333
14565.jpg,4,133.33333333333331
14566.jpg,2,100.0
14567.jpg,2,100.0
14569.jpg,2,100.0
14570.jpg,5,100.0
14572.jpg,7,100.0
14573.jpg,2,40.0
14576.jpg,5,83.33333333333334
14577.jpg,6,85.71428571428571
14578.jpg,7,100.0
14579.jpg,2,28.57142857142857
14580.jpg,3,50.0
14581.jpg,4,57.14285714285714
14583.jpg,2,40.0
14584.jpg,5,83.33333333333334
14585.jpg,8,114.28571428571428
14587.jpg,2,28.57142857142857
14588.jpg,3,42.857142857142854
14590.jpg,2,33.33333333333333
14594.jpg,4,133.33333333333331
14595.jpg,3,100.0
14596.jpg,3,100.0
14597.jpg,1,16.666666666666664
14598.jpg,3,50.0
14600.jpg,4,66.66666666666666
14601.jpg,4,36.36363636363637
14602.jpg,4,80.0
14603.jpg,2,50.0
14604.jpg,2,20.0
14605.jpg,4,50.0
14606.jpg,6,75.0
14607.jpg,1,11.11111111111111
14608.jpg,4,57.14285714285714
14610.jpg,1,14.285714285714285
14611.jpg,2,50.0
14612.jpg,8,80.0
14616.jpg,1,50.0
14617.jpg,1,50.0
14618.jpg,4,133.33333333333331
14620.jpg,4,133.33333333333331
14621.jpg,4,133.33333333333331
14624.jpg,3,150.0
14625.jpg,4,200.0
14626.jpg,1,33.33333333333333
14627.jpg,4,100.0
14628.jpg,2,40.0
14629.jpg,3,75.0
14631.jpg,2,100.0
14632.jpg,4,200.0
14633.jpg,4,80.0
14634.jpg,1,50.0
14636.jpg,3,75.0
14637.jpg,4,133.33333333333331
14639.jpg,3,100.0
14640.jpg,0,0.0
14641.jpg,0,0.0
14643.jpg,0,0.0
14645.jpg,4,80.0
14646.jpg,3,100.0
14647.jpg,3,100.0
14648.jpg,3,100.0
14650.jpg,3,60.0
14652.jpg,1,50.0
14654.jpg,3,75.0
14656.jpg,4,100.0
14657.jpg,2,66.66666666666666
14660.jpg,2,100.0
14661.jpg,3,100.0
14662.jpg,3,100.0
14663.jpg,6,150.0
14665.jpg,4,133.33333333333331
14668.jpg,4,133.33333333333331
14669.jpg,3,100.0
14670.jpg,4,133.33333333333331
14672.jpg,2,66.66666666666666
14673.jpg,2,50.0
14674.jpg,2,66.66666666666666
14675.jpg,2,50.0
14676.jpg,1,25.0
14677.jpg,1,33.33333333333333
14678.jpg,1,50.0
14679.jpg,5,166.66666666666669
14680.jpg,4,133.33333333333331
14683.jpg,1,33.33333333333333
14685.jpg,3,60.0
14686.jpg,0,0.0
14690.jpg,5,83.33333333333334
14691.jpg,1,50.0
14692.jpg,1,50.0
14693.jpg,1,50.0
14694.jpg,1,33.33333333333333
14696.jpg,2,66.66666666666666
14697.jpg,2,66.66666666666666
14699.jpg,2,66.66666666666666
14702.jpg,0,0.0
14703.jpg,3,37.5
14704.jpg,5,71.42857142857143
14705.jpg,3,50.0
14706.jpg,0,0.0
14707.jpg,7,116.66666666666667
14708.jpg,3,50.0
14709.jpg,8,114.28571428571428
14711.jpg,4,80.0
14713.jpg,4,100.0
14714.jpg,6,85.71428571428571
14715.jpg,2,50.0
14716.jpg,3,60.0
14717.jpg,2,66.66666666666666
14719.jpg,2,100.0
14720.jpg,3,75.0
14721.jpg,4,200.0
14722.jpg,2,100.0
14723.jpg,2,100.0
14725.jpg,2,100.0
14728.jpg,3,150.0
14729.jpg,2,100.0
14730.jpg,1,50.0
14732.jpg,2,100.0
14733.jpg,5,250.0
14734.jpg,3,150.0
14735.jpg,5,166.66666666666669
14736.jpg,1,50.0
14737.jpg,3,150.0
14740.jpg,3,100.0
14744.jpg,0,0.0
14747.jpg,1,50.0
14748.jpg,2,100.0
14749.jpg,3,150.0
14750.jpg,1,50.0
14752.jpg,5,166.66666666666669
14753.jpg,3,100.0
14754.jpg,0,0.0
14755.jpg,2,100.0
14756.jpg,2,100.0
14757.jpg,1,50.0
14758.jpg,1,33.33333333333333
14759.jpg,3,100.0
14760.jpg,4,133.33333333333331
14761.jpg,3,100.0
14763.jpg,3,100.0
14764.jpg,0,0.0
14765.jpg,2,66.66666666666666
14766.jpg,1,33.33333333333333
14767.jpg,0,0.0
14769.jpg,0,0.0
14770.jpg,0,0.0
14771.jpg,2,66.66666666666666
14772.jpg,2,40.0
14773.jpg,4,133.33333333333331
14775.jpg,6,46.15384615384615
14776.jpg,4,57.14285714285714
14777.jpg,2,40.0
14778.jpg,3,60.0
14779.jpg,5,125.0
14781.jpg,1,25.0
14782.jpg,11,45.83333333333333
14784.jpg,3,50.0
14785.jpg,6,100.0
14787.jpg,4,133.33333333333331
14788.jpg,6,200.0
14789.jpg,2,66.66666666666666
14790.jpg,3,100.0
14791.jpg,5,166.66666666666669
14792.jpg,2,66.66666666666666
14794.jpg,1,25.0
14796.jpg,0,0.0
14797.jpg,6,120.0
14799.jpg,5,71.42857142857143
14800.jpg,8,114.28571428571428
14802.jpg,4,66.66666666666666
14803.jpg,3,50.0
14805.jpg,2,40.0
14806.jpg,2,33.33333333333333
14808.jpg,0,0.0
14809.jpg,3,42.857142857142854
14810.jpg,3,75.0
14811.jpg,5,62.5
14812.jpg,4,44.44444444444444
14813.jpg,4,66.66666666666666
14814.jpg,5,55.55555555555556
14815.jpg,4,100.0
14816.jpg,5,71.42857142857143
14819.jpg,8,114.28571428571428
14821.jpg,3,60.0
14823.jpg,3,75.0
14826.jpg,4,80.0
14829.jpg,4,80.0
14831.jpg,1,20.0
14832.jpg,1,25.0
14833.jpg,4,80.0
14834.jpg,4,80.0
14835.jpg,0,0.0
14838.jpg,1,16.666666666666664
14839.jpg,4,80.0
14840.jpg,7,70.0
14841.jpg,2,50.0
14843.jpg,4,100.0
14844.jpg,4,100.0
14845.jpg,3,75.0
14846.jpg,9,69.23076923076923
14847.jpg,9,75.0
14849.jpg,3,42.857142857142854
14850.jpg,6,150.0
14851.jpg,2,40.0
14852.jpg,2,66.66666666666666
14853.jpg,2,50.0
14854.jpg,2,50.0
14855.jpg,3,42.857142857142854
14856.jpg,1,33.33333333333333
14858.jpg,1,25.0
14859.jpg,4,80.0
14861.jpg,5,125.0
14863.jpg,3,75.0
14865.jpg,6,150.0
14866.jpg,6,150.0
14867.jpg,1,14.285714285714285
14869.jpg,1,20.0
14870.jpg,4,100.0
14871.jpg,2,40.0
14875.jpg,3,75.0
14877.jpg,4,100.0
14878.jpg,2,50.0
14880.jpg,4,66.66666666666666
14881.jpg,3,100.0
14882.jpg,2,66.66666666666666
14883.jpg,2,66.66666666666666
14884.jpg,3,75.0
14885.jpg,3,75.0
14886.jpg,7,116.66666666666667
14887.jpg,4,80.0
14888.jpg,0,0.0
14889.jpg,4,80.0
14892.jpg,2,40.0
14894.jpg,6,100.0
14895.jpg,5,83.33333333333334
14897.jpg,3,75.0
14899.jpg,4,133.33333333333331
14900.jpg,6,120.0
14901.jpg,5,71.42857142857143
14903.jpg,5,71.42857142857143
14904.jpg,1,25.0
14905.jpg,2,50.0
14906.jpg,2,66.66666666666666
14907.jpg,3,100.0
14908.jpg,1,33.33333333333333
14911.jpg,3,75.0
14914.jpg,4,100.0
14915.jpg,5,125.0
14916.jpg,6,120.0
14918.jpg,5,83.33333333333334
14919.jpg,5,100.0
14920.jpg,4,80.0
14921.jpg,0,0.0
14922.jpg,5,100.0
14924.jpg,7,140.0
14925.jpg,6,120.0
14926.jpg,6,120.0
14928.jpg,0,0.0
14929.jpg,1,25.0
14930.jpg,0,0.0
14932.jpg,1,25.0
14933.jpg,2,50.0
14934.jpg,2,66.66666666666666
14935.jpg,5,125.0
14936.jpg,6,150.0
14937.jpg,5,100.0
14938.jpg,7,140.0
14939.jpg,7,140.0
14943.jpg,6,100.0
14944.jpg,0,0.0
14946.jpg,3,30.0
14947.jpg,1,9.090909090909092
14948.jpg,4,80.0
14949.jpg,4,80.0
14950.jpg,3,100.0
14951.jpg,5,83.33333333333334
14952.jpg,2,33.33333333333333
14953.jpg,3,75.0
14954.jpg,1,25.0
14956.jpg,5,125.0
14958.jpg,3,42.857142857142854
14959.jpg,5,71.42857142857143
14960.jpg,2,66.66666666666666
14961.jpg,4,100.0
14963.jpg,2,66.66666666666666
14964.jpg,4,133.33333333333331
14966.jpg,3,42.857142857142854
14967.jpg,5,71.42857142857143
14968.jpg,4,66.66666666666666
14969.jpg,5,166.66666666666669
14970.jpg,4,80.0
14971.jpg,1,25.0
14972.jpg,6,120.0
14974.jpg,4,100.0
14975.jpg,2,50.0
14980.jpg,1,25.0
14981.jpg,2,50.0
14982.jpg,1,25.0
14983.jpg,3,150.0
14984.jpg,3,75.0
14986.jpg,3,60.0
14987.jpg,0,0.0
14988.jpg,3,75.0
14990.jpg,1,25.0
14991.jpg,2,50.0
14992.jpg,3,75.0
14995.jpg,3,75.0
14996.jpg,2,50.0
14997.jpg,2,66.66666666666666
14999.jpg,3,37.5
15000.jpg,1,25.0
15001.jpg,3,75.0
15003.jpg,5,100.0
15004.jpg,1,25.0
15005.jpg,2,50.0
15006.jpg,4,44.44444444444444
15007.jpg,8,133.33333333333331
15008.jpg,1,20.0
15013.jpg,2,50.0
15015.jpg,3,75.0
15016.jpg,4,100.0
15017.jpg,3,75.0
15018.jpg,3,60.0
15020.jpg,7,63.63636363636363
15021.jpg,6,54.54545454545454
15023.jpg,5,71.42857142857143
15025.jpg,4,57.14285714285714
15026.jpg,2,66.66666666666666
15027.jpg,4,100.0
15028.jpg,2,50.0
15029.jpg,6,120.0
15032.jpg,3,75.0
15033.jpg,6,120.0
15036.jpg,4,100.0
15037.jpg,6,75.0
15038.jpg,6,75.0
15039.jpg,6,85.71428571428571
15040.jpg,2,50.0
15041.jpg,3,75.0
15042.jpg,4,80.0
15043.jpg,2,50.0
15044.jpg,2,50.0
15045.jpg,2,50.0
15046.jpg,6,150.0
15048.jpg,1,25.0
15049.jpg,3,75.0
15052.jpg,5,83.33333333333334
15053.jpg,7,100.0
15054.jpg,2,40.0
15056.jpg,5,100.0
15057.jpg,3,100.0
15059.jpg,4,100.0
15060.jpg,1,25.0
15061.jpg,5,83.33333333333334
15067.jpg,4,100.0
15068.jpg,5,125.0
15069.jpg,6,100.0
15070.jpg,4,100.0
15072.jpg,2,66.66666666666666
15073.jpg,4,57.14285714285714
15074.jpg,6,120.0
15075.jpg,5,83.33333333333334
15076.jpg,2,50.0
15078.jpg,0,0.0
15082.jpg,1,50.0
15083.jpg,8,160.0
15084.jpg,2,28.57142857142857
15086.jpg,1,20.0
15087.jpg,6,120.0
15088.jpg,6,120.0
15089.jpg,5,100.0
15090.jpg,5,100.0
15091.jpg,3,100.0
15092.jpg,5,166.66666666666669
15093.jpg,3,100.0
15094.jpg,5,55.55555555555556
15095.jpg,4,100.0
15096.jpg,5,71.42857142857143
15098.jpg,4,66.66666666666666
15100.jpg,4,80.0
15102.jpg,1,33.33333333333333
15103.jpg,2,66.66666666666666
15104.jpg,3,75.0
15105.jpg,2,40.0
15106.jpg,3,75.0
15107.jpg,3,75.0
15109.jpg,3,60.0
15110.jpg,1,20.0
15112.jpg,8,133.33333333333331
15114.jpg,2,40.0
15115.jpg,1,20.0
15116.jpg,2,40.0
15118.jpg,0,0.0
15119.jpg,3,100.0
15120.jpg,4,133.33333333333331
15121.jpg,2,50.0
15122.jpg,1,16.666666666666664
15123.jpg,2,100.0
15124.jpg,2,66.66666666666666
15125.jpg,7,175.0
15126.jpg,7,140.0
15127.jpg,2,66.66666666666666
15128.jpg,3,75.0
15129.jpg,2,50.0
15131.jpg,3,100.0
15133.jpg,3,100.0
15134.jpg,3,75.0
15135.jpg,3,75.0
15137.jpg,1,33.33333333333333
15138.jpg,2,66.66666666666666
15139.jpg,3,60.0
15140.jpg,3,75.0
15141.jpg,4,80.0
15142.jpg,5,125.0
15144.jpg,3,42.857142857142854
15145.jpg,7,100.0
15146.jpg,3,60.0
15147.jpg,8,114.28571428571428
15148.jpg,5,125.0
15150.jpg,2,50.0
15151.jpg,3,75.0
15152.jpg,1,25.0
15154.jpg,4,57.14285714285714
15155.jpg,2,25.0
15156.jpg,4,100.0
15158.jpg,3,75.0
15159.jpg,6,120.0
15160.jpg,6,85.71428571428571
15162.jpg,5,100.0
15163.jpg,3,75.0
15164.jpg,2,40.0
15166.jpg,5,125.0
15167.jpg,2,66.66666666666666
15168.jpg,7,175.0
15169.jpg,3,100.0
15170.jpg,2,66.66666666666666
15172.jpg,3,60.0
15173.jpg,2,40.0
15174.jpg,3,50.0
15175.jpg,3,50.0
15176.jpg,3,60.0
15177.jpg,4,66.66666666666666
15178.jpg,9,150.0
15179.jpg,7,116.66666666666667
15180.jpg,1,25.0
15181.jpg,2,100.0
15182.jpg,2,66.66666666666666
15183.jpg,0,0.0
15185.jpg,1,33.33333333333333
15186.jpg,3,75.0
15187.jpg,4,133.33333333333331
15188.jpg,1,50.0
15189.jpg,2,66.66666666666666
15192.jpg,3,50.0
15193.jpg,4,100.0
15194.jpg,3,75.0
15196.jpg,3,75.0
15198.jpg,2,66.66666666666666
15199.jpg,3,100.0
15200.jpg,2,50.0
15202.jpg,3,150.0
15203.jpg,2,100.0
15206.jpg,4,200.0
15208.jpg,1,16.666666666666664
15210.jpg,4,57.14285714285714
15212.jpg,7,140.0
15213.jpg,4,100.0
15214.jpg,5,83.33333333333334
15215.jpg,6,100.0
15216.jpg,1,16.666666666666664
15217.jpg,3,100.0
15218.jpg,3,60.0
15219.jpg,2,40.0
15220.jpg,3,75.0
15221.jpg,2,50.0
15223.jpg,1,25.0
15224.jpg,2,100.0
15225.jpg,1,25.0
15226.jpg,4,100.0
15227.jpg,5,125.0
15229.jpg,3,75.0
15230.jpg,2,100.0
15232.jpg,3,50.0
15233.jpg,3,100.0
15235.jpg,4,133.33333333333331
15237.jpg,2,66.66666666666666
15240.jpg,4,100.0
15241.jpg,4,57.14285714285714
15242.jpg,3,75.0
15243.jpg,2,66.66666666666666
15247.jpg,3,75.0
15248.jpg,3,75.0
15249.jpg,6,200.0
15252.jpg,4,100.0
15253.jpg,3,100.0
15254.jpg,3,100.0
15255.jpg,4,100.0
15256.jpg,5,100.0
15257.jpg,4,57.14285714285714
15258.jpg,3,75.0
15259.jpg,3,75.0
15260.jpg,7,175.0
15261.jpg,2,66.66666666666666
15265.jpg,4,100.0
15267.jpg,0,0.0
15270.jpg,3,75.0
15271.jpg,3,60.0
15272.jpg,3,100.0
15273.jpg,4,133.33333333333331
15274.jpg,6,150.0
15275.jpg,4,100.0
15276.jpg,3,100.0
15277.jpg,3,100.0
15278.jpg,2,50.0
15279.jpg,4,80.0
15280.jpg,4,133.33333333333331
15282.jpg,1,50.0
15284.jpg,0,0.0
15285.jpg,2,100.0
15287.jpg,1,50.0
15289.jpg,3,75.0
15291.jpg,3,42.857142857142854
15292.jpg,4,80.0
15294.jpg,5,125.0
15295.jpg,6,100.0
15296.jpg,6,100.0
15298.jpg,2,33.33333333333333
15299.jpg,3,50.0
15301.jpg,6,120.0
15302.jpg,6,100.0
15303.jpg,4,133.33333333333331
15304.jpg,4,100.0
15305.jpg,3,75.0
15306.jpg,4,100.0
15307.jpg,0,0.0
15308.jpg,1,25.0
15309.jpg,1,33.33333333333333
15313.jpg,2,40.0
15314.jpg,6,150.0
15315.jpg,2,66.66666666666666
15316.jpg,1,33.33333333333333
15320.jpg,5,125.0
15321.jpg,3,60.0
15323.jpg,3,100.0
15324.jpg,1,33.33333333333333
15326.jpg,2,100.0
15327.jpg,3,75.0
15329.jpg,6,150.0
15330.jpg,3,100.0
15331.jpg,2,66.66666666666666
15333.jpg,0,0.0
15334.jpg,9,100.0
15337.jpg,0,0.0
15343.jpg,3,150.0
15345.jpg,5,100.0
15349.jpg,6,150.0
15350.jpg,2,100.0
15351.jpg,5,166.66666666666669
15352.jpg,3,100.0
15353.jpg,2,100.0
15354.jpg,1,25.0
15356.jpg,2,100.0
15357.jpg,3,150.0
15359.jpg,1,50.0
15360.jpg,4,80.0
15361.jpg,4,100.0
15363.jpg,6,85.71428571428571
15364.jpg,6,85.71428571428571
15366.jpg,4,66.66666666666666
15367.jpg,4,57.14285714285714
15372.jpg,3,100.0
15373.jpg,4,100.0
15375.jpg,2,66.66666666666666
15376.jpg,4,100.0
15377.jpg,3,75.0
15378.jpg,4,133.33333333333331
15379.jpg,3,150.0
15382.jpg,1,50.0
15384.jpg,1,50.0
15385.jpg,2,100.0
15386.jpg,7,140.0
15387.jpg,3,50.0
15389.jpg,4,100.0
15391.jpg,4,100.0
15393.jpg,1,50.0
15395.jpg,4,133.33333333333331
15397.jpg,4,100.0
15398.jpg,4,100.0
15399.jpg,3,42.857142857142854
15400.jpg,3,150.0
15401.jpg,0,0.0
15406.jpg,1,33.33333333333333
15407.jpg,3,100.0
15408.jpg,3,100.0
15409.jpg,5,125.0
15410.jpg,2,50.0
15412.jpg,1,25.0
15413.jpg,4,66.66666666666666
15415.jpg,2,33.33333333333333
15416.jpg,2,28.57142857142857
15418.jpg,1,33.33333333333333
15419.jpg,2,66.66666666666666
15420.jpg,3,100.0
15421.jpg,2,66.66666666666666
15422.jpg,3,100.0
15423.jpg,2,66.66666666666666
15424.jpg,4,133.33333333333331
15425.jpg,1,25.0
15426.jpg,1,20.0
15427.jpg,2,50.0
15428.jpg,4,133.33333333333331
15429.jpg,3,75.0
15430.jpg,4,66.66666666666666
15431.jpg,4,200.0
15433.jpg,2,100.0
15435.jpg,2,100.0
15436.jpg,1,50.0
15437.jpg,2,40.0
15438.jpg,5,83.33333333333334
15439.jpg,2,25.0
15440.jpg,3,75.0
15441.jpg,4,100.0
15442.jpg,2,100.0
15443.jpg,4,66.66666666666666
15444.jpg,0,0.0
15445.jpg,1,50.0
15446.jpg,5,125.0
15447.jpg,4,100.0
15448.jpg,1,50.0
15449.jpg,5,125.0
15450.jpg,3,33.33333333333333
15451.jpg,2,66.66666666666666
15454.jpg,1,11.11111111111111
15455.jpg,0,0.0
15459.jpg,1,20.0
15460.jpg,4,100.0
15461.jpg,4,100.0
15463.jpg,0,0.0
15464.jpg,0,0.0
15465.jpg,7,116.66666666666667
15466.jpg,4,66.66666666666666
15467.jpg,4,66.66666666666666
15468.jpg,4,66.66666666666666
15469.jpg,6,100.0
15470.jpg,4,133.33333333333331
15472.jpg,2,66.66666666666666
15473.jpg,3,50.0
15477.jpg,6,100.0
15478.jpg,4,133.33333333333331
15479.jpg,1,50.0
15481.jpg,4,200.0
15482.jpg,4,200.0
15483.jpg,0,0.0
15484.jpg,0,0.0
15485.jpg,6,150.0
15486.jpg,0,0.0
15487.jpg,2,50.0
15489.jpg,5,50.0
15491.jpg,7,58.333333333333336
15493.jpg,2,100.0
15494.jpg,1,50.0
15495.jpg,2,12.5
15496.jpg,2,20.0
15497.jpg,7,63.63636363636363
15498.jpg,4,133.33333333333331
15499.jpg,8,88.88888888888889
15500.jpg,1,25.0
15502.jpg,3,100.0
15503.jpg,3,33.33333333333333
15504.jpg,3,75.0
15505.jpg,1,33.33333333333333
15507.jpg,8,61.53846153846154
15508.jpg,4,80.0
15509.jpg,4,200.0
15510.jpg,2,100.0
15511.jpg,3,100.0
15512.jpg,5,71.42857142857143
15513.jpg,2,200.0
15514.jpg,1,33.33333333333333
15515.jpg,2,66.66666666666666
15516.jpg,6,100.0
15518.jpg,6,66.66666666666666
15519.jpg,0,0.0
15521.jpg,2,66.66666666666666
15522.jpg,8,266.66666666666663
15524.jpg,4,26.666666666666668
15525.jpg,6,75.0
15527.jpg,5,55.55555555555556
15528.jpg,3,75.0
15529.jpg,7,116.66666666666667
15533.jpg,5,125.0
15534.jpg,8,114.28571428571428
15536.jpg,3,100.0
15538.jpg,4,80.0
15539.jpg,9,180.0
15540.jpg,4,57.14285714285714
15541.jpg,6,200.0
15542.jpg,5,100.0
15543.jpg,2,66.66666666666666
15544.jpg,5,166.66666666666669
15545.jpg,3,75.0
15546.jpg,2,16.666666666666664
15550.jpg,2,66.66666666666666
15551.jpg,2,66.66666666666666
15554.jpg,3,100.0
15555.jpg,3,75.0
15556.jpg,5,100.0
15557.jpg,15,78.94736842105263
15558.jpg,2,100.0
15559.jpg,1,14.285714285714285
15560.jpg,3,33.33333333333333
15562.jpg,2,33.33333333333333
15563.jpg,0,0.0
15564.jpg,1,33.33333333333333
15565.jpg,4,133.33333333333331
15567.jpg,2,100.0
15571.jpg,5,100.0
15573.jpg,3,100.0
15574.jpg,1,33.33333333333333
15575.jpg,4,133.33333333333331
15576.jpg,4,100.0
15577.jpg,3,23.076923076923077
15579.jpg,0,0.0
15580.jpg,1,50.0
15581.jpg,3,100.0
15582.jpg,3,150.0
15585.jpg,4,44.44444444444444
15586.jpg,6,60.0
15587.jpg,4,200.0
15588.jpg,3,100.0
15589.jpg,2,50.0
15591.jpg,1,50.0
15592.jpg,4,100.0
15593.jpg,1,25.0
15594.jpg,19,65.51724137931035
15595.jpg,22,70.96774193548387
15596.jpg,4,57.14285714285714
15597.jpg,5,62.5
15598.jpg,5,62.5
15599.jpg,2,100.0
15600.jpg,4,80.0
15603.jpg,4,80.0
15604.jpg,10,111.11111111111111
15605.jpg,9,180.0
15606.jpg,3,75.0
15607.jpg,2,100.0
15609.jpg,5,38.46153846153847
15610.jpg,1,8.333333333333332
15611.jpg,0,0.0
15613.jpg,2,50.0
15614.jpg,7,43.75
15615.jpg,1,50.0
15617.jpg,5,62.5
15618.jpg,5,83.33333333333334
15619.jpg,2,66.66666666666666
15620.jpg,3,100.0
15621.jpg,0,0.0
15622.jpg,3,100.0
15623.jpg,3,100.0
15625.jpg,1,33.33333333333333
15626.jpg,0,0.0
15627.jpg,2,66.66666666666666
15628.jpg,3,100.0
15630.jpg,1,33.33333333333333
15631.jpg,0,0.0
15632.jpg,3,60.0
15633.jpg,5,71.42857142857143
15634.jpg,3,50.0
15635.jpg,4,100.0
15636.jpg,1,25.0
15637.jpg,2,28.57142857142857
15638.jpg,1,33.33333333333333
15639.jpg,3,75.0
